Date ,Hour,  Time,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) ,Weighted MCP (Rs/MWh)
01-12-2021,23,22:30 - 22:45,4724.30,11975.50,4316.40,4316.40,2050.37,2050.37
01-12-2021,23,22:45 - 23:00,4753.30,12420.40,4429.40,4429.40,1999.91,1999.91
01-12-2021,24,23:00 - 23:15,4921.80,13370.70,4589.03,4589.03,2000.27,2000.27
01-12-2021,24,23:15 - 23:30,4749.90,13528.90,4437.10,4437.10,1999.73,1999.73
01-12-2021,24,23:30 - 23:45,4546.80,13882.00,4233.80,4233.80,1999.28,1999.28
01-12-2021,24,23:45 - 24:00,4540.00,14191.90,4227.00,4227.00,1999.04,1999.04
02-12-2021,1,00:00 - 00:15,6422.50,11008.40,4785.10,4785.10,2089.89,2089.89
02-12-2021,1,00:15 - 00:30,6347.10,11743.80,4710.30,4710.30,2089.03,2089.03
02-12-2021,1,00:30 - 00:45,6363.80,12525.90,4762.14,4762.14,2000.63,2000.63
02-12-2021,1,00:45 - 01:00,6346.50,12859.60,4790.90,4790.90,1999.85,1999.85
02-12-2021,2,01:00 - 01:15,6485.70,13795.30,4807.40,4807.40,1999.72,1999.72
02-12-2021,2,01:15 - 01:30,6434.60,14024.00,4756.30,4756.30,1999.54,1999.54
02-12-2021,2,01:30 - 01:45,6379.60,14254.80,4701.60,4701.60,1999.37,1999.37
02-12-2021,2,01:45 - 02:00,6389.70,14412.60,4712.10,4712.10,1999.26,1999.26
02-12-2021,3,02:00 - 02:15,6321.10,14771.60,4724.40,4724.40,1724.47,1724.47
02-12-2021,3,02:15 - 02:30,6340.80,14809.50,4743.90,4743.90,1724.46,1724.46
02-12-2021,3,02:30 - 02:45,6321.20,15028.50,4746.70,4746.70,1699.97,1699.97
02-12-2021,3,02:45 - 03:00,6285.50,14961.30,4693.70,4693.70,1715.20,1715.20
02-12-2021,4,03:00 - 03:15,6223.90,15063.00,4649.90,4649.90,1699.77,1699.77
02-12-2021,4,03:15 - 03:30,6248.80,14952.80,4674.60,4674.60,1699.99,1699.99
02-12-2021,4,03:30 - 03:45,6351.60,14984.50,4755.20,4755.20,1724.08,1724.08
02-12-2021,4,03:45 - 04:00,6348.80,15108.20,4775.70,4775.70,1699.87,1699.87
02-12-2021,5,04:00 - 04:15,6624.80,15472.00,5045.50,5045.50,1699.73,1699.73
02-12-2021,5,04:15 - 04:30,6774.30,14759.90,5145.30,5145.30,1800.80,1800.80
02-12-2021,5,04:30 - 04:45,6937.00,13895.30,5146.00,5146.00,1999.42,1999.42
02-12-2021,5,04:45 - 05:00,6984.70,12968.40,5193.90,5193.90,1999.71,1999.71
02-12-2021,6,05:00 - 05:15,7362.30,10748.00,5099.10,5099.10,2500.51,2500.51
02-12-2021,6,05:15 - 05:30,7954.80,9170.50,5401.58,5401.58,2800.92,2800.92
02-12-2021,6,05:30 - 05:45,8321.00,8487.60,5701.90,5701.90,3029.90,3029.90
02-12-2021,6,05:45 - 06:00,8366.90,8449.80,5626.20,5626.20,3029.53,3029.53
02-12-2021,7,06:00 - 06:15,8860.20,7829.90,6315.00,6315.00,3609.40,3609.40
02-12-2021,7,06:15 - 06:30,9678.60,8010.60,6714.09,6714.09,3800.86,3800.86
02-12-2021,7,06:30 - 06:45,10491.30,8226.30,7223.20,7223.20,4000.55,4000.55
02-12-2021,7,06:45 - 07:00,11201.50,8643.90,7737.79,7737.79,4100.12,4100.12
02-12-2021,8,07:00 - 07:15,11899.50,8386.90,7796.00,7796.00,4689.82,4689.82
02-12-2021,8,07:15 - 07:30,12699.80,8882.90,8370.10,8370.10,5500.16,5500.16
02-12-2021,8,07:30 - 07:45,12985.60,9338.80,8831.00,8831.00,4600.50,4600.50
02-12-2021,8,07:45 - 08:00,14283.40,9404.30,8959.50,8959.50,5750.54,5750.54
02-12-2021,9,08:00 - 08:15,14358.20,9946.30,9522.10,9522.10,5750.23,5750.23
02-12-2021,9,08:15 - 08:30,14658.60,9886.50,9412.30,9412.30,5500.29,5500.29
02-12-2021,9,08:30 - 08:45,14292.10,10516.40,9986.20,9986.20,4700.05,4700.05
02-12-2021,9,08:45 - 09:00,14526.30,10509.30,9929.10,9929.10,4700.00,4700.00
02-12-2021,10,09:00 - 09:15,14223.70,11071.20,9985.80,9985.80,3600.08,3600.08
02-12-2021,10,09:15 - 09:30,14027.60,10655.80,9549.10,9549.10,3600.62,3600.62
02-12-2021,10,09:30 - 09:45,14310.20,10309.80,9435.00,9435.00,4151.27,4151.27
02-12-2021,10,09:45 - 10:00,13899.60,9888.90,9014.10,9014.10,4200.08,4200.08
02-12-2021,11,10:00 - 10:15,13172.90,9245.30,8309.30,8309.30,4155.23,4155.23
02-12-2021,11,10:15 - 10:30,12919.40,9187.80,8137.50,8137.50,3979.65,3979.65
02-12-2021,11,10:30 - 10:45,12544.80,8505.10,7559.10,7559.10,4500.35,4500.35
02-12-2021,11,10:45 - 11:00,12202.40,8512.30,7366.30,7366.30,4200.57,4200.57
02-12-2021,12,11:00 - 11:15,11121.60,7923.20,6693.20,6693.20,4000.69,4000.69
02-12-2021,12,11:15 - 11:30,11056.60,7968.00,6624.20,6624.20,3979.65,3979.65
02-12-2021,12,11:30 - 11:45,10869.00,7847.40,6387.80,6387.80,3762.89,3762.89
02-12-2021,12,11:45 - 12:00,10894.50,8008.10,6459.09,6459.09,3700.36,3700.36
02-12-2021,13,12:00 - 12:15,11193.40,7911.80,6368.80,6368.80,4020.09,4020.09
02-12-2021,13,12:15 - 12:30,11261.40,7946.20,6384.20,6384.20,4020.16,4020.16
02-12-2021,13,12:30 - 12:45,11182.90,7886.30,6049.29,6049.29,3750.39,3750.39
02-12-2021,13,12:45 - 13:00,10941.60,8090.40,6229.40,6229.40,3750.22,3750.22
02-12-2021,14,13:00 - 13:15,9751.80,8958.30,5609.70,5609.70,3020.38,3020.38
02-12-2021,14,13:15 - 13:30,9596.40,9761.90,5971.90,5971.90,2987.52,2987.52
02-12-2021,14,13:30 - 13:45,10083.40,9636.50,6257.40,6257.40,3020.09,3020.09
02-12-2021,14,13:45 - 14:00,10106.90,9746.20,6516.88,6516.88,2900.10,2900.10
02-12-2021,15,14:00 - 14:15,10173.90,10184.50,6551.20,6551.20,2900.27,2900.27
02-12-2021,15,14:15 - 14:30,10455.70,10175.60,6569.26,6569.26,3000.99,3000.99
02-12-2021,15,14:30 - 14:45,10278.70,10099.50,6824.54,6824.54,3000.35,3000.35
02-12-2021,15,14:45 - 15:00,10581.90,10596.70,7103.00,7103.00,2950.20,2950.20
02-12-2021,16,15:00 - 15:15,10441.20,9643.60,6600.90,6600.90,3151.20,3151.20
02-12-2021,16,15:15 - 15:30,10948.60,9028.50,6924.60,6924.60,3334.52,3334.52
02-12-2021,16,15:30 - 15:45,11188.50,8957.70,7002.30,7002.30,3599.38,3599.38
02-12-2021,16,15:45 - 16:00,11454.50,8813.70,7037.04,7037.04,3900.61,3900.61
02-12-2021,17,16:00 - 16:15,11181.60,8460.20,6966.60,6966.60,3979.42,3979.42
02-12-2021,17,16:15 - 16:30,11894.00,8261.00,6892.50,6892.50,4020.63,4020.63
02-12-2021,17,16:30 - 16:45,12222.60,8236.00,7095.10,7095.10,4520.53,4520.53
02-12-2021,17,16:45 - 17:00,12400.60,8080.40,7037.20,7037.20,4520.65,4520.65
02-12-2021,18,17:00 - 17:15,12271.70,7645.30,6740.20,6740.20,5427.58,5427.58
02-12-2021,18,17:15 - 17:30,12104.80,7727.90,6928.10,6928.10,5820.57,5820.57
02-12-2021,18,17:30 - 17:45,12610.00,8058.90,7563.50,7563.50,7635.31,7635.31
02-12-2021,18,17:45 - 18:00,12924.60,8186.80,7717.50,7717.50,7625.37,7625.37
02-12-2021,19,18:00 - 18:15,12863.80,7729.90,7325.30,7325.30,12000.87,12000.87
02-12-2021,19,18:15 - 18:30,13485.50,7742.30,7292.70,7292.70,18000.54,18000.54
02-12-2021,19,18:30 - 18:45,13182.50,7715.60,7276.00,7276.00,15000.78,15000.78
02-12-2021,19,18:45 - 19:00,12331.20,7756.40,7287.80,7287.80,8520.90,8520.90
02-12-2021,20,19:00 - 19:15,11121.70,7700.00,6900.80,6900.80,5520.59,5520.59
02-12-2021,20,19:15 - 19:30,11069.60,7615.00,6777.80,6777.80,5521.00,5521.00
02-12-2021,20,19:30 - 19:45,10614.10,7668.80,6756.00,6756.00,4520.73,4520.73
02-12-2021,20,19:45 - 20:00,10319.90,7511.80,6539.00,6539.00,4520.85,4520.85
02-12-2021,21,20:00 - 20:15,10013.00,7174.90,6099.00,6099.00,5000.85,5000.85
02-12-2021,21,20:15 - 20:30,9751.40,7301.30,5965.50,5965.50,4520.82,4520.82
02-12-2021,21,20:30 - 20:45,9472.60,7520.70,6069.30,6069.30,4415.85,4415.85
02-12-2021,21,20:45 - 21:00,9117.50,7679.60,5980.70,5980.70,4050.62,4050.62
02-12-2021,22,21:00 - 21:15,8922.60,8260.50,6130.60,6130.60,3609.15,3609.15
02-12-2021,22,21:15 - 21:30,8446.40,8598.50,6148.60,6148.60,3519.95,3519.95
02-12-2021,22,21:30 - 21:45,7930.10,8995.50,6029.20,6029.20,3199.63,3199.63
02-12-2021,22,21:45 - 22:00,7764.70,9381.50,6089.90,6089.90,3198.62,3198.62
02-12-2021,23,22:00 - 22:15,7523.80,10409.70,5650.90,5650.90,2878.93,2878.93
02-12-2021,23,22:15 - 22:30,7366.70,10158.80,5524.10,5524.10,2840.26,2840.26
02-12-2021,23,22:30 - 22:45,7140.60,10787.90,5344.70,5344.70,2817.21,2817.21
02-12-2021,23,22:45 - 23:00,7120.00,11137.20,5437.50,5437.50,2749.61,2749.61
02-12-2021,24,23:00 - 23:15,7166.20,11423.10,5542.50,5542.50,2737.74,2737.74
02-12-2021,24,23:15 - 23:30,6970.40,12167.60,5400.90,5400.90,2695.63,2695.63
02-12-2021,24,23:30 - 23:45,6844.90,12530.60,5287.27,5287.27,2602.78,2602.78
02-12-2021,24,23:45 - 24:00,6758.10,12693.20,5245.70,5245.70,2579.94,2579.94
03-12-2021,1,00:00 - 00:15,7735.80,11333.80,5772.30,5772.30,2187.49,2187.49
03-12-2021,1,00:15 - 00:30,7695.10,12062.90,5747.80,5747.80,2114.69,2114.69
03-12-2021,1,00:30 - 00:45,7803.20,12814.90,5703.00,5703.00,2187.07,2187.07
03-12-2021,1,00:45 - 01:00,7754.20,13074.90,5776.80,5776.80,2107.52,2107.52
03-12-2021,2,01:00 - 01:15,7670.10,13243.20,5765.10,5765.10,2106.44,2106.44
03-12-2021,2,01:15 - 01:30,7656.50,13520.30,5952.20,5952.20,2103.43,2103.43
03-12-2021,2,01:30 - 01:45,7586.20,13649.30,6047.20,6047.20,2100.97,2100.97
03-12-2021,2,01:45 - 02:00,7530.90,14182.70,6074.10,6074.10,2100.09,2100.09
03-12-2021,3,02:00 - 02:15,7949.90,14376.40,6270.70,6270.70,2103.04,2103.04
03-12-2021,3,02:15 - 02:30,7967.50,14519.30,6403.60,6403.60,2101.32,2101.32
03-12-2021,3,02:30 - 02:45,7884.30,14595.30,6441.40,6441.40,2089.85,2089.85
03-12-2021,3,02:45 - 03:00,7854.70,14597.80,6412.00,6412.00,2089.62,2089.62
03-12-2021,4,03:00 - 03:15,7770.30,14677.30,6373.63,6373.63,2000.98,2000.98
03-12-2021,4,03:15 - 03:30,7827.00,14659.30,6390.90,6390.90,2089.17,2089.17
03-12-2021,4,03:30 - 03:45,7656.80,14707.30,6347.20,6347.20,2000.12,2000.12
03-12-2021,4,03:45 - 04:00,7642.70,14750.30,6344.10,6344.10,1999.97,1999.97
03-12-2021,5,04:00 - 04:15,7827.40,15230.30,6023.80,6023.80,1999.58,1999.58
03-12-2021,5,04:15 - 04:30,7976.50,14743.30,6172.90,6172.90,1999.85,1999.85
03-12-2021,5,04:30 - 04:45,8193.10,13672.80,6266.70,6266.70,1999.98,1999.98
03-12-2021,5,04:45 - 05:00,8107.70,12833.80,6076.09,6076.09,2050.23,2050.23
03-12-2021,6,05:00 - 05:15,7622.90,11003.80,5711.50,5711.50,2089.65,2089.65
03-12-2021,6,05:15 - 05:30,8123.40,10049.50,5867.10,5867.10,2695.44,2695.44
03-12-2021,6,05:30 - 05:45,8534.00,8927.20,5933.10,5933.10,3000.84,3000.84
03-12-2021,6,05:45 - 06:00,8701.50,8828.40,5985.50,5985.50,3029.88,3029.88
03-12-2021,7,06:00 - 06:15,9198.30,7929.20,6220.60,6220.60,3820.17,3820.17
03-12-2021,7,06:15 - 06:30,10079.20,7860.80,6724.70,6724.70,4151.62,4151.62
03-12-2021,7,06:30 - 06:45,11216.10,7765.20,6938.10,6938.10,4520.85,4520.85
03-12-2021,7,06:45 - 07:00,12458.90,7833.80,7172.70,7172.70,5100.52,5100.52
03-12-2021,8,07:00 - 07:15,13785.80,8119.70,7518.90,7518.90,5700.00,5700.00
03-12-2021,8,07:15 - 07:30,14540.30,8322.90,8061.50,8061.50,6020.48,6020.48
03-12-2021,8,07:30 - 07:45,15027.10,8709.80,8498.40,8498.40,6020.31,6020.31
03-12-2021,8,07:45 - 08:00,16065.30,8780.60,8619.20,8619.20,6020.69,6020.69
03-12-2021,9,08:00 - 08:15,15763.90,8808.60,8642.20,8642.20,6020.62,6020.62
03-12-2021,9,08:15 - 08:30,15268.30,9196.80,9030.40,9030.40,6020.34,6020.34
03-12-2021,9,08:30 - 08:45,14744.60,9700.90,9510.39,9510.39,5999.66,5999.66
03-12-2021,9,08:45 - 09:00,13849.10,10161.80,9679.49,9679.49,4400.00,4400.00
03-12-2021,10,09:00 - 09:15,14025.80,9904.20,9262.10,9262.10,4000.92,4000.92
03-12-2021,10,09:15 - 09:30,13788.40,9605.20,8963.10,8963.10,4097.27,4097.27
03-12-2021,10,09:30 - 09:45,13829.70,9474.40,8905.30,8905.30,4500.93,4500.93
03-12-2021,10,09:45 - 10:00,13338.10,9199.90,8578.90,8578.90,4500.63,4500.63
03-12-2021,11,10:00 - 10:15,12534.60,8599.60,7808.60,7808.60,4500.69,4500.69
03-12-2021,11,10:15 - 10:30,12349.50,8648.60,7664.60,7664.60,4000.71,4000.71
03-12-2021,11,10:30 - 10:45,11907.10,8978.00,7685.30,7685.30,3981.52,3981.52
03-12-2021,11,10:45 - 11:00,11588.60,8747.40,7366.50,7366.50,3981.34,3981.34
03-12-2021,12,11:00 - 11:15,10424.90,8336.70,6510.50,6510.50,3762.43,3762.43
03-12-2021,12,11:15 - 11:30,10225.90,8335.00,6337.40,6337.40,3643.79,3643.79
03-12-2021,12,11:30 - 11:45,10018.20,8317.80,6267.60,6267.60,3609.61,3609.61
03-12-2021,12,11:45 - 12:00,9884.80,8398.60,6284.64,6284.64,3500.69,3500.69
03-12-2021,13,12:00 - 12:15,9452.60,8631.80,6243.59,6243.59,3250.28,3250.28
03-12-2021,13,12:15 - 12:30,9597.50,8641.00,6316.72,6316.72,3300.68,3300.68
03-12-2021,13,12:30 - 12:45,9454.80,9240.90,6443.30,6443.30,3050.66,3050.66
03-12-2021,13,12:45 - 13:00,9283.30,9073.20,6282.92,6282.92,3050.31,3050.31
03-12-2021,14,13:00 - 13:15,8757.90,10323.50,5886.90,5886.90,2676.95,2676.95
03-12-2021,14,13:15 - 13:30,8565.40,10915.70,5765.70,5765.70,2555.00,2555.00
03-12-2021,14,13:30 - 13:45,8934.40,10784.60,5872.00,5872.00,2655.39,2655.39
03-12-2021,14,13:45 - 14:00,8754.30,10640.20,5754.60,5754.60,2555.80,2555.80
03-12-2021,15,14:00 - 14:15,8642.20,10943.30,5598.90,5598.90,2555.50,2555.50
03-12-2021,15,14:15 - 14:30,8661.40,10667.70,5644.00,5644.00,2676.02,2676.02
03-12-2021,15,14:30 - 14:45,8780.80,10399.20,5962.00,5962.00,2737.74,2737.74
03-12-2021,15,14:45 - 15:00,9159.60,10949.80,6248.30,6248.30,2705.39,2705.39
03-12-2021,16,15:00 - 15:15,9778.20,10113.30,7128.60,7128.60,3043.42,3043.42
03-12-2021,16,15:15 - 15:30,10721.70,9919.40,7803.60,7803.60,3287.91,3287.91
03-12-2021,16,15:30 - 15:45,11817.60,9285.80,8015.10,8015.10,3981.88,3981.88
03-12-2021,16,15:45 - 16:00,12721.50,8965.70,8077.80,8077.80,4520.40,4520.40
03-12-2021,17,16:00 - 16:15,12614.90,8381.50,7624.80,7624.80,4520.70,4520.70
03-12-2021,17,16:15 - 16:30,13383.60,8388.40,7775.39,7775.39,5000.90,5000.90
03-12-2021,17,16:30 - 16:45,13873.10,8766.90,8159.20,8159.20,5520.28,5520.28
03-12-2021,17,16:45 - 17:00,14021.30,7867.00,7237.00,7237.00,5629.06,5629.06
03-12-2021,18,17:00 - 17:15,13310.30,7840.80,7455.10,7455.10,6520.65,6520.65
03-12-2021,18,17:15 - 17:30,13463.10,7801.80,7393.70,7393.70,8905.65,8905.65
03-12-2021,18,17:30 - 17:45,13682.20,7985.80,7551.40,7551.40,8520.67,8520.67
03-12-2021,18,17:45 - 18:00,13719.30,8035.30,7600.90,7600.90,8520.79,8520.79
03-12-2021,19,18:00 - 18:15,14529.10,8174.80,7613.14,7613.14,10324.20,10324.20
03-12-2021,19,18:15 - 18:30,15393.40,8092.20,7715.60,7715.60,19021.22,19021.22
03-12-2021,19,18:30 - 18:45,15151.90,8114.60,7738.00,7738.00,19015.45,19015.45
03-12-2021,19,18:45 - 19:00,14174.90,8178.30,7761.70,7761.70,15000.63,15000.63
03-12-2021,20,19:00 - 19:15,12786.00,8069.30,7614.80,7614.80,6520.46,6520.46
03-12-2021,20,19:15 - 19:30,12506.90,8181.50,7692.00,7692.00,6520.09,6520.09
03-12-2021,20,19:30 - 19:45,12070.10,7885.50,7101.50,7101.50,5520.43,5520.43
03-12-2021,20,19:45 - 20:00,11533.60,7612.20,6768.20,6768.20,5520.00,5520.00
03-12-2021,21,20:00 - 20:15,11153.40,7799.40,6881.60,6881.60,5002.49,5002.49
03-12-2021,21,20:15 - 20:30,10757.70,7576.20,6520.40,6520.40,5001.28,5001.28
03-12-2021,21,20:30 - 20:45,10114.10,7516.90,6347.95,6347.95,4500.74,4500.74
03-12-2021,21,20:45 - 21:00,9699.60,7720.80,6468.90,6468.90,4200.84,4200.84
03-12-2021,22,21:00 - 21:15,9772.80,7885.50,6320.60,6320.60,3886.69,3886.69
03-12-2021,22,21:15 - 21:30,9308.20,8149.70,6338.30,6338.30,3609.53,3609.53
03-12-2021,22,21:30 - 21:45,8522.40,8446.70,6164.69,6164.69,3500.01,3500.01
03-12-2021,22,21:45 - 22:00,8090.80,8928.60,6393.90,6393.90,3300.12,3300.12
03-12-2021,23,22:00 - 22:15,7731.60,9225.10,5688.00,5688.00,3000.66,3000.66
03-12-2021,23,22:15 - 22:30,7378.70,9144.10,5492.20,5492.20,3038.76,3038.76
03-12-2021,23,22:30 - 22:45,7448.70,9136.50,5587.20,5587.20,3043.47,3043.47
03-12-2021,23,22:45 - 23:00,7351.80,9361.90,5550.96,5550.96,2905.77,2905.77
03-12-2021,24,23:00 - 23:15,7260.40,10307.50,5721.20,5721.20,2809.57,2809.57
03-12-2021,24,23:15 - 23:30,7263.90,11190.10,5813.10,5813.10,2705.73,2705.73
03-12-2021,24,23:30 - 23:45,7136.70,11730.10,5739.72,5739.72,2602.39,2602.39
03-12-2021,24,23:45 - 24:00,7088.70,11958.00,5765.50,5765.50,2555.39,2555.39
04-12-2021,1,00:00 - 00:15,7513.10,11434.40,5887.90,5887.90,2187.00,2187.00
04-12-2021,1,00:15 - 00:30,7503.10,12317.90,5986.71,5986.71,2000.80,2000.80
04-12-2021,1,00:30 - 00:45,7585.40,13194.90,6094.99,6094.99,1999.98,1999.98
04-12-2021,1,00:45 - 01:00,7474.10,13465.90,5983.89,5983.89,1999.84,1999.84
04-12-2021,2,01:00 - 01:15,7422.00,13770.00,5803.70,5803.70,1999.71,1999.71
04-12-2021,2,01:15 - 01:30,7434.10,13952.00,5816.10,5816.10,1999.66,1999.66
04-12-2021,2,01:30 - 01:45,7271.50,14251.00,5654.20,5654.20,1999.47,1999.47
04-12-2021,2,01:45 - 02:00,7261.30,14307.00,5644.40,5644.40,1999.42,1999.42
04-12-2021,3,02:00 - 02:15,7711.60,14424.40,5586.50,5586.50,1999.30,1999.30
04-12-2021,3,02:15 - 02:30,7696.70,14999.50,5571.30,5571.30,1999.27,1999.27
04-12-2021,3,02:30 - 02:45,7552.90,15058.50,5427.40,5427.40,1999.17,1999.17
04-12-2021,3,02:45 - 03:00,7585.90,15091.60,5460.39,5460.39,1999.18,1999.18
04-12-2021,4,03:00 - 03:15,7578.50,15208.60,5460.30,5460.30,1999.12,1999.12
04-12-2021,4,03:15 - 03:30,7489.60,15252.70,5371.30,5371.30,1999.07,1999.07
04-12-2021,4,03:30 - 03:45,7443.10,15245.70,5325.00,5325.00,1999.01,1999.01
04-12-2021,4,03:45 - 04:00,7428.20,15401.70,5310.10,5310.10,1989.56,1989.56
04-12-2021,5,04:00 - 04:15,7729.30,15036.40,5606.10,5606.10,1999.15,1999.15
04-12-2021,5,04:15 - 04:30,7696.80,14495.30,5673.89,5673.89,1999.42,1999.42
04-12-2021,5,04:30 - 04:45,7978.80,13644.80,5943.00,5943.00,1999.57,1999.57
04-12-2021,5,04:45 - 05:00,8108.90,12923.80,6173.30,6173.30,1999.73,1999.73
04-12-2021,6,05:00 - 05:15,7786.20,11134.30,5995.90,5995.90,1999.93,1999.93
04-12-2021,6,05:15 - 05:30,8170.90,10228.00,6191.10,6191.10,2450.80,2450.80
04-12-2021,6,05:30 - 05:45,8603.70,9718.70,6502.10,6502.10,2821.53,2821.53
04-12-2021,6,05:45 - 06:00,9123.40,9433.70,6722.50,6722.50,3029.01,3029.01
04-12-2021,7,06:00 - 06:15,10506.30,8633.60,7293.80,7293.80,4040.04,4040.04
04-12-2021,7,06:15 - 06:30,11744.70,8396.40,7525.60,7525.60,5000.47,5000.47
04-12-2021,7,06:30 - 06:45,12665.80,9189.40,8474.60,8474.60,5209.02,5209.02
04-12-2021,7,06:45 - 07:00,13491.50,9376.90,8792.10,8792.10,5502.46,5502.46
04-12-2021,8,07:00 - 07:15,14650.00,9192.50,8668.00,8668.00,5507.64,5507.64
04-12-2021,8,07:15 - 07:30,15183.10,9087.80,8887.70,8887.70,6100.70,6100.70
04-12-2021,8,07:30 - 07:45,15668.10,8899.90,8699.80,8699.80,6750.68,6750.68
04-12-2021,8,07:45 - 08:00,16542.30,8949.10,8809.00,8809.00,7000.05,7000.05
04-12-2021,9,08:00 - 08:15,16418.00,9484.60,9314.50,9314.50,6750.64,6750.64
04-12-2021,9,08:15 - 08:30,16269.50,9989.00,9818.90,9818.90,6750.24,6750.24
04-12-2021,9,08:30 - 08:45,16110.30,10568.10,10398.00,10398.00,6750.01,6750.01
04-12-2021,9,08:45 - 09:00,15664.60,10124.00,9619.50,9619.50,5150.71,5150.71
04-12-2021,10,09:00 - 09:15,15464.20,10395.90,9906.00,9906.00,4750.67,4750.67
04-12-2021,10,09:15 - 09:30,15110.70,10521.40,10031.50,10031.50,4750.45,4750.45
04-12-2021,10,09:30 - 09:45,14473.20,10131.60,9641.70,9641.70,5250.35,5250.35
04-12-2021,10,09:45 - 10:00,13871.70,9675.90,9136.00,9136.00,5250.46,5250.46
04-12-2021,11,10:00 - 10:15,13431.60,9051.30,8373.70,8373.70,5250.44,5250.44
04-12-2021,11,10:15 - 10:30,13093.70,9053.90,8253.80,8253.80,4750.55,4750.55
04-12-2021,11,10:30 - 10:45,12659.30,9273.00,8315.00,8315.00,4750.34,4750.34
04-12-2021,11,10:45 - 11:00,12452.60,9364.70,8286.70,8286.70,4750.22,4750.22
04-12-2021,12,11:00 - 11:15,11357.80,9516.30,8059.29,8059.29,4000.20,4000.20
04-12-2021,12,11:15 - 11:30,11056.90,9690.00,7832.20,7832.20,3900.34,3900.34
04-12-2021,12,11:30 - 11:45,10513.90,9656.80,7684.70,7684.70,3762.64,3762.64
04-12-2021,12,11:45 - 12:00,10283.90,9855.60,7550.40,7550.40,3519.19,3519.19
04-12-2021,13,12:00 - 12:15,10056.30,10009.10,7638.00,7638.00,3202.25,3202.25
04-12-2021,13,12:15 - 12:30,9892.30,10107.90,7523.80,7523.80,3151.99,3151.99
04-12-2021,13,12:30 - 12:45,9536.90,10191.60,7336.50,7336.50,3043.72,3043.72
04-12-2021,13,12:45 - 13:00,9251.00,10616.40,7287.30,7287.30,2882.90,2882.90
04-12-2021,14,13:00 - 13:15,8388.40,11271.00,6478.90,6478.90,2499.59,2499.59
04-12-2021,14,13:15 - 13:30,8189.30,11486.30,6349.10,6349.10,2300.98,2300.98
04-12-2021,14,13:30 - 13:45,8909.70,11836.60,6557.95,6557.95,2500.42,2500.42
04-12-2021,14,13:45 - 14:00,9033.90,12116.90,6618.80,6618.80,2600.00,2600.00
04-12-2021,15,14:00 - 14:15,9089.50,12080.40,6729.80,6729.80,2555.95,2555.95
04-12-2021,15,14:15 - 14:30,9519.90,11968.60,7059.60,7059.60,2740.15,2740.15
04-12-2021,15,14:30 - 14:45,10281.50,11819.40,7543.10,7543.10,2900.22,2900.22
04-12-2021,15,14:45 - 15:00,10657.10,11702.50,7809.70,7809.70,2900.28,2900.28
04-12-2021,16,15:00 - 15:15,11070.10,10961.90,8141.90,8141.90,3100.33,3100.33
04-12-2021,16,15:15 - 15:30,11862.10,10526.60,8594.30,8594.30,3500.14,3500.14
04-12-2021,16,15:30 - 15:45,12366.80,10066.60,8539.77,8539.77,3600.30,3600.30
04-12-2021,16,15:45 - 16:00,12907.10,9782.80,8766.50,8766.50,5000.02,5000.02
04-12-2021,17,16:00 - 16:15,12698.20,9272.10,8420.00,8420.00,5000.35,5000.35
04-12-2021,17,16:15 - 16:30,13257.70,9377.90,8641.20,8641.20,5503.43,5503.43
04-12-2021,17,16:30 - 16:45,14057.20,9452.80,8763.70,8763.70,5508.29,5508.29
04-12-2021,17,16:45 - 17:00,14727.50,8516.00,8148.70,8148.70,6350.65,6350.65
04-12-2021,18,17:00 - 17:15,13977.20,8387.90,7997.50,7997.50,7250.51,7250.51
04-12-2021,18,17:15 - 17:30,13752.50,8617.30,8199.20,8199.20,8000.55,8000.55
04-12-2021,18,17:30 - 17:45,13714.70,8667.70,8251.00,8251.00,8520.04,8520.04
04-12-2021,18,17:45 - 18:00,13474.80,8559.00,8140.40,8140.40,8520.84,8520.84
04-12-2021,19,18:00 - 18:15,14528.00,8646.70,8270.40,8270.40,8520.73,8520.73
04-12-2021,19,18:15 - 18:30,15033.70,8550.10,8181.69,8181.69,20000.00,20000.00
04-12-2021,19,18:30 - 18:45,14661.60,8588.40,8220.00,8220.00,20000.00,20000.00
04-12-2021,19,18:45 - 19:00,13847.50,8624.80,8231.39,8231.39,16489.50,16489.50
04-12-2021,20,19:00 - 19:15,12282.60,8596.60,8144.70,8144.70,7250.25,7250.25
04-12-2021,20,19:15 - 19:30,11796.30,8668.60,8222.00,8222.00,7250.13,7250.13
04-12-2021,20,19:30 - 19:45,11362.70,8403.60,7932.26,7932.26,6000.65,6000.65
04-12-2021,20,19:45 - 20:00,10481.00,8385.60,7596.50,7596.50,5503.82,5503.82
04-12-2021,21,20:00 - 20:15,9727.60,8655.70,7742.40,7742.40,4520.64,4520.64
04-12-2021,21,20:15 - 20:30,9591.20,8346.90,7427.59,7427.59,5000.12,5000.12
04-12-2021,21,20:30 - 20:45,9349.80,8247.40,7220.70,7220.70,4689.84,4689.84
04-12-2021,21,20:45 - 21:00,9262.40,8529.00,7386.90,7386.90,4199.98,4199.98
04-12-2021,22,21:00 - 21:15,8547.80,8345.90,6846.10,6846.10,3858.84,3858.84
