Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
01-02-2021,22,21:45 - 22:00,7404.6,8598.1,5363.6,5363.6,3099.99,3099.99
01-02-2021,23,22:00 - 22:15,7028.4,9688.9,4747.7,4747.7,2579.28,2579.28
01-02-2021,23,22:15 - 22:30,6830.8,10127.8,4559.5,4559.5,2579.95,2579.95
01-02-2021,23,22:30 - 22:45,6562.5,10557.9,4276.2,4276.2,2724.28,2724.28
01-02-2021,23,22:45 - 23:00,6372.5,11314.4,4088.4,4088.4,2708.18,2708.18
01-02-2021,24,23:00 - 23:15,5915.9,12989.2,4022.3,4022.3,2699.62,2699.62
01-02-2021,24,23:15 - 23:30,5998.1,12706.7,4096.8,4096.8,2701.66,2701.66
01-02-2021,24,23:30 - 23:45,5671.7,12748.2,3799.2,3799.2,2556.67,2556.67
01-02-2021,24,23:45 - 24:00,5794.8,12648.1,4032.3,4032.3,2407.69,2407.69
02-02-2021,1,00:00 - 00:15,5738.1,14476.7,4357.8,4357.8,2337.87,2337.87
02-02-2021,1,00:15 - 00:30,5864.6,15332.7,4434.3,4434.3,2335.51,2335.51
02-02-2021,1,00:30 - 00:45,5964.7,16154.7,4664.2,4664.2,2305.41,2305.41
02-02-2021,1,00:45 - 01:00,6041.6,17034.7,4891.2,4891.2,2261.83,2261.83
02-02-2021,2,01:00 - 01:15,6383.7,18044.4,4765.5,4765.5,2197.27,2197.27
02-02-2021,2,01:15 - 01:30,6527.6,18741.4,5010.9,5010.9,2107.13,2107.13
02-02-2021,2,01:30 - 01:45,6704.5,18999.4,5267.9,5267.9,2105.58,2105.58
02-02-2021,2,01:45 - 02:00,6716.2,19693.4,5497.9,5497.9,2102.77,2102.77
02-02-2021,3,02:00 - 02:15,6413.7,19970.6,5599.9,5599.9,1999.93,1999.93
02-02-2021,3,02:15 - 02:30,6521,20039.6,5707.2,5707.2,1999.99,1999.99
02-02-2021,3,02:30 - 02:45,6578,20023.2,5764.9,5764.9,1999.83,1999.83
02-02-2021,3,02:45 - 03:00,6602.3,20042.6,5789.2,5789.2,1999.6,1999.6
02-02-2021,4,03:00 - 03:15,6532,20028.9,5719.3,5719.3,1999.52,1999.52
02-02-2021,4,03:15 - 03:30,6641.9,19955.9,5829.2,5829.2,1999.59,1999.59
02-02-2021,4,03:30 - 03:45,6652.2,19948.9,5839.9,5839.9,1999.39,1999.39
02-02-2021,4,03:45 - 04:00,6637.6,20020.9,5825.3,5825.3,1999.25,1999.25
02-02-2021,5,04:00 - 04:15,6774.9,19763.9,5950.2,5950.2,1999.97,1999.97
02-02-2021,5,04:15 - 04:30,7021.1,19324.9,5694.1,5694.1,2203.59,2203.59
02-02-2021,5,04:30 - 04:45,6954.7,19162.6,5405.1,5405.1,2207.45,2207.45
02-02-2021,5,04:45 - 05:00,6812.2,18800.6,5356.7,5356.7,2235.47,2235.47
02-02-2021,6,05:00 - 05:15,6818.6,17284.3,5464.3,5464.3,2235.59,2235.59
02-02-2021,6,05:15 - 05:30,7334.9,16264.3,5980,5980,2235.61,2235.61
02-02-2021,6,05:30 - 05:45,7654.1,15500.7,6297.6,6297.6,2235.93,2235.93
02-02-2021,6,05:45 - 06:00,8015.9,15188.2,6659.8,6659.8,2235.99,2235.99
02-02-2021,7,06:00 - 06:15,9843.6,13581.9,8007.27,8007.27,2789.19,2789.19
02-02-2021,7,06:15 - 06:30,11871.6,13103.8,9795.71,9795.71,3030.74,3030.74
02-02-2021,7,06:30 - 06:45,12773.5,12210.5,10509.38,10509.38,3599.04,3599.04
02-02-2021,7,06:45 - 07:00,14112.9,12112.1,11026.4,11026.4,3900.33,3900.33
02-02-2021,8,07:00 - 07:15,12688.7,11477,10407.9,10407.9,3699.03,3699.03
02-02-2021,8,07:15 - 07:30,12858.2,11105.7,10425.8,10425.8,4489.89,4489.89
02-02-2021,8,07:30 - 07:45,12876.7,11058.6,10381.9,10381.9,4630.57,4630.57
02-02-2021,8,07:45 - 08:00,13091.2,10130.7,9986.3,9986.3,5251.44,5251.44
02-02-2021,9,08:00 - 08:15,13464,9540.8,9500.8,9500.8,6200.14,6200.14
02-02-2021,9,08:15 - 08:30,13866.8,9350.1,9330.1,9330.1,6500.42,6500.42
02-02-2021,9,08:30 - 08:45,13665.6,9005,8985,8985,6500.66,6500.66
02-02-2021,9,08:45 - 09:00,13291.2,8652.2,8632.2,8632.2,6500.64,6500.64
02-02-2021,10,09:00 - 09:15,13281.5,9006.9,8986.9,8986.9,6500.55,6500.55
02-02-2021,10,09:15 - 09:30,13373.1,8892,8872,8872,6500.84,6500.84
02-02-2021,10,09:30 - 09:45,13992,8906.3,8906.3,8906.3,7000.64,7000.64
02-02-2021,10,09:45 - 10:00,13998.1,9017.9,9017.9,9017.9,7000.12,7000.12
02-02-2021,11,10:00 - 10:15,13624.3,9163.1,9148.1,9148.1,6500.21,6500.21
02-02-2021,11,10:15 - 10:30,13578.2,9148,9133,9133,6500.16,6500.16
02-02-2021,11,10:30 - 10:45,13396.4,8766.3,8751.3,8751.3,6500.41,6500.41
02-02-2021,11,10:45 - 11:00,12950.3,8602.7,8587.7,8587.7,6361.75,6361.75
02-02-2021,12,11:00 - 11:15,12522.5,9007.4,8859.4,8859.4,5250.19,5250.19
02-02-2021,12,11:15 - 11:30,12306,8954.6,8603.65,8603.65,4877.09,4877.09
02-02-2021,12,11:30 - 11:45,11973.4,8791.4,8282.48,8282.48,4856.65,4856.65
02-02-2021,12,11:45 - 12:00,10878.9,9002.6,7719,7719,3796.89,3796.89
02-02-2021,13,12:00 - 12:15,10508,8663.5,7548.9,7548.9,4000.34,4000.34
02-02-2021,13,12:15 - 12:30,10104,8633.6,7519,7519,4000.05,4000.05
02-02-2021,13,12:30 - 12:45,9717.5,8409.2,7100.1,7100.1,3796.43,3796.43
02-02-2021,13,12:45 - 13:00,9659.4,8604,6946.7,6946.7,3500.38,3500.38
02-02-2021,14,13:00 - 13:15,9321.6,9116.8,7065.5,7065.5,3448.68,3448.68
02-02-2021,14,13:15 - 13:30,8902.8,9877.7,6740,6740,3313.73,3313.73
02-02-2021,14,13:30 - 13:45,8688.3,10264.9,6582.7,6582.7,3196.08,3196.08
02-02-2021,14,13:45 - 14:00,8862.1,10904.8,6844.9,6844.9,3081.37,3081.37
02-02-2021,15,14:00 - 14:15,9047.2,11947.1,7118.9,7118.9,3030.22,3030.22
02-02-2021,15,14:15 - 14:30,9234.7,12420.2,7440.6,7440.6,2969.07,2969.07
02-02-2021,15,14:30 - 14:45,9666.3,12979.7,7800.02,7800.03,2879.26,2879.26
02-02-2021,15,14:45 - 15:00,10035.3,12902.9,8176.26,8176.26,2829.46,2829.46
02-02-2021,16,15:00 - 15:15,10797.1,12048.3,8578.18,8578.18,3030.75,3030.75
02-02-2021,16,15:15 - 15:30,11141.7,11753.4,8887.56,8887.56,3079.5,3079.5
02-02-2021,16,15:30 - 15:45,11940.3,11646.6,9241.47,9241.48,3499.05,3499.05
02-02-2021,16,15:45 - 16:00,12387.5,12074.1,9690.5,9690.5,3499.13,3499.13
02-02-2021,17,16:00 - 16:15,12181.6,10958.7,9738.4,9738.4,3500.57,3500.57
02-02-2021,17,16:15 - 16:30,12424.2,10991.3,9924.8,9924.8,3598.84,3598.84
02-02-2021,17,16:30 - 16:45,12382.5,10251.5,9573.7,9573.7,3796.47,3796.47
02-02-2021,17,16:45 - 17:00,12204.4,9467.1,9073.5,9073.5,4500.35,4500.35
02-02-2021,18,17:00 - 17:15,11429.8,9169.5,8616.6,8616.6,3796.18,3796.18
02-02-2021,18,17:15 - 17:30,11031.2,8969.6,8363.4,8363.4,3608.63,3608.63
02-02-2021,18,17:30 - 17:45,10826.9,8635.5,8113.2,8113.2,3633.35,3633.35
02-02-2021,18,17:45 - 18:00,11320.2,8680.4,8468.9,8468.9,3980.5,3980.5
02-02-2021,19,18:00 - 18:15,11696,9377.6,9010.6,9010.6,3796.82,3796.82
02-02-2021,19,18:15 - 18:30,12160.8,9517.7,9068.9,9068.9,4500.81,4500.81
02-02-2021,19,18:30 - 18:45,12795,9307.1,9039.1,9039.1,5250.68,5250.68
02-02-2021,19,18:45 - 19:00,13149.1,9152.6,9152.6,9152.6,6000.11,6000.11
02-02-2021,20,19:00 - 19:15,13617.9,8909.1,8909.1,8909.1,6500.21,6500.21
02-02-2021,20,19:15 - 19:30,14146.3,8764,8764,8764,6500.75,6500.75
02-02-2021,20,19:30 - 19:45,13431.2,8462.5,8462.5,8462.5,6200.29,6200.29
02-02-2021,20,19:45 - 20:00,12824.8,8507.2,8329.2,8329.2,5533,5533
02-02-2021,21,20:00 - 20:15,11684.7,9124.5,8732.6,8732.6,4500.35,4500.35
02-02-2021,21,20:15 - 20:30,11215.8,9510.5,8735.5,8735.5,3796.53,3796.53
02-02-2021,21,20:30 - 20:45,11109.5,10156.7,8792.06,8792.06,3598.23,3598.23
02-02-2021,21,20:45 - 21:00,10202.9,10384.2,8033.31,8033.31,3339.94,3339.94
02-02-2021,22,21:00 - 21:15,8921.8,10123.2,6861.7,6861.7,3259.25,3259.25
02-02-2021,22,21:15 - 21:30,8566.6,9851.3,6623.5,6623.5,3000.03,3000.03
02-02-2021,22,21:30 - 21:45,8325.4,9781.3,6394,6394,2998.65,2998.65
02-02-2021,22,21:45 - 22:00,7846.7,9773.4,5914.3,5914.3,2996.98,2996.98
02-02-2021,23,22:00 - 22:15,7279.6,10000.1,4940.1,4940.1,2829.95,2829.95
02-02-2021,23,22:15 - 22:30,6986.7,10433.9,4659.1,4659.1,2789.88,2789.88
02-02-2021,23,22:30 - 22:45,6585.1,11085.9,4339.3,4339.3,2600.02,2600.02
02-02-2021,23,22:45 - 23:00,6532,11548.8,4235.6,4235.6,2708.39,2708.39
02-02-2021,24,23:00 - 23:15,5763.2,13171.8,3948.7,3948.7,2509.89,2509.89
02-02-2021,24,23:15 - 23:30,5572,12776.8,3848.7,3848.7,2500.26,2500.26
02-02-2021,24,23:30 - 23:45,5241.4,12771.2,3670.1,3670.1,2149.22,2149.22
02-02-2021,24,23:45 - 24:00,5321.3,12583.1,3750,3750,2149.18,2149.18
03-02-2021,1,00:00 - 00:15,5857.6,12917.8,4323.6,4323.6,2574.3,2574.3
03-02-2021,1,00:15 - 00:30,5909.5,13665.8,4474.9,4474.9,2500.08,2500.08
03-02-2021,1,00:30 - 00:45,6089.8,14531.9,4550.6,4550.6,2307.92,2307.92
03-02-2021,1,00:45 - 01:00,6024.2,15371.9,4671,4671,2300.4,2300.4
03-02-2021,2,01:00 - 01:15,6468.9,16466.6,5011.5,5011.5,2205.93,2205.93
03-02-2021,2,01:15 - 01:30,6597.3,17085.6,4889.9,4889.9,2205.11,2205.11
03-02-2021,2,01:30 - 01:45,6743.8,17342.8,4941.2,4941.2,2128.12,2128.12
03-02-2021,2,01:45 - 02:00,6817.9,17974.8,5054.7,5054.7,2011.43,2011.43
03-02-2021,3,02:00 - 02:15,7099.8,18103,5178,5178,2099.74,2099.74
03-02-2021,3,02:15 - 02:30,7174.3,18765,5315.6,5315.6,2008.77,2008.77
03-02-2021,3,02:30 - 02:45,7028.6,18748.6,5440.2,5440.2,2005.73,2005.73
03-02-2021,3,02:45 - 03:00,7084.8,18701.1,5518.7,5518.7,2005.48,2005.48
03-02-2021,4,03:00 - 03:15,6836.7,19015.3,5602.9,5602.9,2001.8,2001.8
03-02-2021,4,03:15 - 03:30,6948.7,18944.3,5768.9,5768.9,2001.2,2001.2
03-02-2021,4,03:30 - 03:45,6996.8,18863.3,5636.9,5636.9,2003.4,2003.4
03-02-2021,4,03:45 - 04:00,6876.6,18883.3,5709.9,5709.9,2001.3,2001.3
03-02-2021,5,04:00 - 04:15,6809.8,18731.3,5794,5794,1999.94,1999.94
03-02-2021,5,04:15 - 04:30,6910.9,18208.4,5679.7,5679.7,2205.52,2205.52
03-02-2021,5,04:30 - 04:45,6955.9,17899.1,5500.9,5500.9,2300.62,2300.62
03-02-2021,5,04:45 - 05:00,7055.3,17478.1,5402.8,5402.8,2335.76,2335.76
03-02-2021,6,05:00 - 05:15,7151.7,15949.2,5567.67,5567.67,2307.07,2307.07
03-02-2021,6,05:15 - 05:30,7406.1,14770.4,5891.2,5891.2,2205.49,2205.49
03-02-2021,6,05:30 - 05:45,7896.8,14358.3,6439.1,6439.1,2307.27,2307.27
03-02-2021,6,05:45 - 06:00,8494.1,13955.3,6893.6,6893.6,2699.11,2699.11
03-02-2021,7,06:00 - 06:15,9900,12794.6,8210.1,8210.1,2759.27,2759.27
03-02-2021,7,06:15 - 06:30,11991.2,12392.5,9967.7,9967.7,3319.3,3319.3
03-02-2021,7,06:30 - 06:45,12727.1,11988.7,10624.6,10624.6,3499.82,3499.82
03-02-2021,7,06:45 - 07:00,14192.7,11600.8,10765.4,10765.4,4200.25,4200.25
03-02-2021,8,07:00 - 07:15,14401.2,10795,10177.6,10177.6,4000.9,4000.9
03-02-2021,8,07:15 - 07:30,15396.8,10134.7,9914.2,9914.2,5250.49,5250.49
03-02-2021,8,07:30 - 07:45,15038.6,10126.2,9895.7,9895.7,5000.98,5000.98
03-02-2021,8,07:45 - 08:00,13577.1,9360.5,9172.5,9172.5,5600.59,5600.59
03-02-2021,9,08:00 - 08:15,14027.2,8891.2,8886.2,8886.2,6500.82,6500.82
03-02-2021,9,08:15 - 08:30,13888,8505.1,8505.1,8505.1,7250.15,7250.15
03-02-2021,9,08:30 - 08:45,13935.9,8323.9,8323.9,8323.9,7250.54,7250.54
03-02-2021,9,08:45 - 09:00,13558.4,8076.8,8076.8,8076.8,7250.51,7250.51
03-02-2021,10,09:00 - 09:15,13286.9,8659.4,8659.4,8659.4,7250.15,7250.15
03-02-2021,10,09:15 - 09:30,13069.1,8490.6,8485.6,8485.6,6500.75,6500.75
03-02-2021,10,09:30 - 09:45,13060.7,8626.2,8621.2,8621.2,6500.6,6500.6
03-02-2021,10,09:45 - 10:00,13024.8,8587.9,8582.9,8582.9,6500.22,6500.22
03-02-2021,11,10:00 - 10:15,12877,8881,8771,8771,6000.57,6000.57
03-02-2021,11,10:15 - 10:30,12925.4,8762,8692.06,8692.06,6029.4,6029.4
03-02-2021,11,10:30 - 10:45,12712.8,8408.9,8398.9,8398.9,6267,6267
03-02-2021,11,10:45 - 11:00,12241.3,8532.9,8284.9,8284.9,5751,5751
03-02-2021,12,11:00 - 11:15,12027,8364.2,8131.8,8131.8,5351.87,5351.87
03-02-2021,12,11:15 - 11:30,11859.5,8433.7,8187.3,8187.3,5034.88,5034.88
03-02-2021,12,11:30 - 11:45,11166.8,8358.6,7687.61,7687.61,4836.58,4836.58
03-02-2021,12,11:45 - 12:00,10512.7,8767.3,7404,7404,3821.03,3821.03
03-02-2021,13,12:00 - 12:15,9666.4,8662.9,7286.2,7286.2,3600.6,3600.6
03-02-2021,13,12:15 - 12:30,9439,8468.8,7206.1,7206.1,3500.83,3500.83
03-02-2021,13,12:30 - 12:45,9058.2,8343.4,6845.22,6845.22,3499.08,3499.08
03-02-2021,13,12:45 - 13:00,8664.4,8324,6569.1,6569.1,3166.12,3166.12
03-02-2021,14,13:00 - 13:15,8758.7,9251.8,6641.55,6641.55,3079.93,3079.93
03-02-2021,14,13:15 - 13:30,8643.6,10082.3,6526.76,6526.75,3079.5,3079.5
03-02-2021,14,13:30 - 13:45,8524.7,10591.9,6518.83,6518.83,3000.68,3000.68
03-02-2021,14,13:45 - 14:00,8411.1,11337.4,6545.63,6545.63,2939.32,2939.32
03-02-2021,15,14:00 - 14:15,8636.7,11472.9,6889.38,6889.38,2809.18,2809.18
03-02-2021,15,14:15 - 14:30,8991.9,12002.1,7222.03,7222.03,2759.89,2759.89
03-02-2021,15,14:30 - 14:45,10090.8,12516.7,8234.7,8234.7,2939.23,2939.23
03-02-2021,15,14:45 - 15:00,9984.6,12454.1,8269.8,8269.8,2759.71,2759.71
03-02-2021,16,15:00 - 15:15,10307.5,12247.4,8425.8,8425.8,2824.21,2824.21
03-02-2021,16,15:15 - 15:30,10514.5,12043.7,8634,8634,2809.46,2809.46
03-02-2021,16,15:30 - 15:45,11030.3,11804.3,8993.19,8993.19,2999.67,2999.67
03-02-2021,16,15:45 - 16:00,11110.1,11790.3,9033.07,9033.06,3000.2,3000.2
03-02-2021,17,16:00 - 16:15,11635.6,11345.9,9613.4,9613.4,3079.56,3079.56
03-02-2021,17,16:15 - 16:30,12185.8,11197.7,9977.06,9977.06,3448.74,3448.74
03-02-2021,17,16:30 - 16:45,12631.9,10576.1,9991.3,9991.3,3992.77,3992.77
03-02-2021,17,16:45 - 17:00,12695,9659.6,9430.6,9430.6,4600.23,4600.23
03-02-2021,18,17:00 - 17:15,11748.3,9675,9066.51,9066.51,3649.69,3649.69
03-02-2021,18,17:15 - 17:30,11749.9,9646.8,9044.1,9044.1,3800.28,3800.28
03-02-2021,18,17:30 - 17:45,11525.2,9584.3,8895.1,8895.1,3608.75,3608.75
03-02-2021,18,17:45 - 18:00,12250.7,9335.8,9053.9,9053.9,4353.04,4353.04
03-02-2021,19,18:00 - 18:15,12983.6,10227.9,9648,9648,4200.81,4200.81
03-02-2021,19,18:15 - 18:30,13420,10619.5,10175.4,10175.4,4900.82,4900.82
03-02-2021,19,18:30 - 18:45,13255.8,10135.7,9816.6,9816.6,5280.21,5280.21
03-02-2021,19,18:45 - 19:00,13429,10316.9,10007.7,10007.7,5250.77,5250.77
03-02-2021,20,19:00 - 19:15,13451.3,10054,9755.3,9755.3,5250.88,5250.88
03-02-2021,20,19:15 - 19:30,13905.6,10011.6,9773.6,9773.6,5508.4,5508.4
03-02-2021,20,19:30 - 19:45,12801,9837.4,9485.4,9485.4,5250.13,5250.13
03-02-2021,20,19:45 - 20:00,12235.2,10000.4,9176.77,9176.77,4992.26,4992.26
03-02-2021,21,20:00 - 20:15,11710.6,10203.9,9491,9491,4116.4,4116.4
03-02-2021,21,20:15 - 20:30,11330.6,10473.4,9402.8,9402.8,3616.1,3616.1
03-02-2021,21,20:30 - 20:45,10780.4,10633.6,8887.68,8887.68,3499.11,3499.11
03-02-2021,21,20:45 - 21:00,9643.5,11041.6,7839.38,7839.38,3269.09,3269.09
03-02-2021,22,21:00 - 21:15,8540.5,10801.9,6705.69,6705.69,3036.44,3036.44
03-02-2021,22,21:15 - 21:30,8426.3,10508,6591.6,6591.6,3010.11,3010.11
03-02-2021,22,21:30 - 21:45,7956.8,10512.7,6315.39,6315.39,2800.93,2800.93
03-02-2021,22,21:45 - 22:00,7302.4,10600.7,5776.8,5776.8,2499.46,2499.46
03-02-2021,23,22:00 - 22:15,7117.7,10228.4,4956.4,4956.4,2498.7,2498.7
03-02-2021,23,22:15 - 22:30,6967.4,10399.1,4661.2,4661.2,2579.43,2579.43
03-02-2021,23,22:30 - 22:45,6452.3,11100,4173.3,4173.3,2579.16,2579.16
03-02-2021,23,22:45 - 23:00,6377.7,11607.9,4053.7,4053.7,2701.59,2701.59
03-02-2021,24,23:00 - 23:15,5685,13398.4,3866.4,3866.4,2509.09,2509.09
03-02-2021,24,23:15 - 23:30,5676.2,13386.4,3890.3,3890.29,2500.48,2500.48
03-02-2021,24,23:30 - 23:45,5566.4,13153,3845.8,3845.8,2301.47,2301.47
03-02-2021,24,23:45 - 24:00,5720.6,12971.9,3924.7,3924.7,2500.47,2500.47
04-02-2021,1,00:00 - 00:15,6254.1,13660.3,4759.1,4759.1,2579.22,2579.22
04-02-2021,1,00:15 - 00:30,6232.6,14706.3,5022,5022,2500.07,2500.07
04-02-2021,1,00:30 - 00:45,6479.9,15779.4,5058.4,5058.4,2357.27,2357.27
04-02-2021,1,00:45 - 01:00,6509.6,16436.4,5096.1,5096.1,2305.54,2305.54
04-02-2021,2,01:00 - 01:15,6750.8,17512.1,5279.1,5279.1,2255.11,2255.11
04-02-2021,2,01:15 - 01:30,6711.2,18306.1,5301.8,5301.8,2150.76,2150.76
04-02-2021,2,01:30 - 01:45,7146.5,18580.4,5722.7,5722.7,2178.33,2178.33
04-02-2021,2,01:45 - 02:00,7296.3,19209.4,5809.8,5809.8,2102.07,2102.07
04-02-2021,3,02:00 - 02:15,7511.4,19633.6,6041.7,6041.7,2101.69,2101.69
04-02-2021,3,02:15 - 02:30,7629.3,20283.6,6202.7,6202.7,2101.03,2101.03
04-02-2021,3,02:30 - 02:45,7565.7,20374.2,6251.8,6251.8,2086.41,2086.41
04-02-2021,3,02:45 - 03:00,7697.4,20496.7,6415.5,6415.5,2049.85,2049.85
04-02-2021,4,03:00 - 03:15,7793,20691.6,6493.2,6493.2,2050.9,2050.9
04-02-2021,4,03:15 - 03:30,7901.2,20573.6,6600.2,6600.2,2050.96,2050.96
04-02-2021,4,03:30 - 03:45,7896.8,20296.6,6500.7,6500.7,2100.75,2100.75
04-02-2021,4,03:45 - 04:00,7760.4,20269.6,6454.2,6454.2,2080.52,2080.52
04-02-2021,5,04:00 - 04:15,7173.1,20174.9,5977.39,5977.39,1987.35,1987.35
04-02-2021,5,04:15 - 04:30,7272,19673.9,6001.2,6001.2,2011.1,2011.1
04-02-2021,5,04:30 - 04:45,7415.1,19370.5,6004.4,6004.4,2178.99,2178.99
04-02-2021,5,04:45 - 05:00,7484.5,18991.9,6010.6,6010.6,2255.75,2255.75
04-02-2021,6,05:00 - 05:15,7811.5,17876.9,6318.5,6318.5,2357.23,2357.23
04-02-2021,6,05:15 - 05:30,8349.2,16560.2,6574.99,6574.99,2574.01,2574.01
04-02-2021,6,05:30 - 05:45,8921,15822.3,7497.8,7497.8,2709.37,2709.37
04-02-2021,6,05:45 - 06:00,9349.8,14711.8,7967.9,7967.9,2773.99,2773.99
04-02-2021,7,06:00 - 06:15,9618.7,13846.6,8205.9,8205.9,2785.78,2785.78
04-02-2021,7,06:15 - 06:30,11234.5,13200.6,9573.4,9573.4,3000.13,3000.13
04-02-2021,7,06:30 - 06:45,11699.6,12464.9,9993.5,9993.5,3050.92,3050.92
04-02-2021,7,06:45 - 07:00,12749.7,12544.3,10916.54,10916.54,3499.68,3499.68
04-02-2021,8,07:00 - 07:15,12108.9,12109,10273.4,10273.4,3441.93,3441.93
04-02-2021,8,07:15 - 07:30,13257.8,11407.1,10823.9,10823.9,4500.71,4500.71
04-02-2021,8,07:30 - 07:45,13572.8,10924.5,10500.1,10500.1,5250.89,5250.89
04-02-2021,8,07:45 - 08:00,13394.1,10552,10130.6,10130.6,5805.37,5805.37
04-02-2021,9,08:00 - 08:15,13554.2,10511.2,10116.2,10116.2,5555.79,5555.79
04-02-2021,9,08:15 - 08:30,13403.4,10101,9807.4,9807.4,6229.04,6229.04
04-02-2021,9,08:30 - 08:45,13493,9768.1,9571.1,9571.1,6500.23,6500.23
04-02-2021,9,08:45 - 09:00,12852.5,9569.9,9271.9,9271.9,6000.75,6000.75
04-02-2021,10,09:00 - 09:15,12458.3,9558.7,9237.2,9237.2,5899.79,5899.79
04-02-2021,10,09:15 - 09:30,12418.5,9304.8,9006.8,9006.8,6000.67,6000.67
04-02-2021,10,09:30 - 09:45,12188.3,9271.9,8925.2,8925.2,5899.52,5899.52
04-02-2021,10,09:45 - 10:00,12397.6,9150.6,8852.6,8852.6,6000.71,6000.71
04-02-2021,11,10:00 - 10:15,12278.1,9469.5,9024.91,9024.92,5250.53,5250.53
04-02-2021,11,10:15 - 10:30,12312.6,9259.2,8816.2,8816.2,5319,5319
04-02-2021,11,10:30 - 10:45,12331.2,9155.6,8712.6,8712.6,5333.26,5333.26
04-02-2021,11,10:45 - 11:00,12138.7,8885,8442,8442,5333.83,5333.83
04-02-2021,12,11:00 - 11:15,11622.3,8662.4,8139.4,8139.4,5110.7,5110.7
04-02-2021,12,11:15 - 11:30,11291.7,8695.5,7765.5,7765.5,4734.31,4734.31
04-02-2021,12,11:30 - 11:45,11145.4,8696.7,7724.9,7724.9,4682.62,4682.62
04-02-2021,12,11:45 - 12:00,10622.8,8832.1,7456.11,7456.11,3821.32,3821.32
04-02-2021,13,12:00 - 12:15,9066.5,9120.5,7215.66,7215.66,2999.08,2999.08
04-02-2021,13,12:15 - 12:30,8736.6,9310.1,7103.4,7103.4,2824.32,2824.32
04-02-2021,13,12:30 - 12:45,8858,9155.9,7017.58,7017.58,2950.84,2950.84
04-02-2021,13,12:45 - 13:00,9113.6,9384.3,7210.78,7210.78,2999.59,2999.59
04-02-2021,14,13:00 - 13:15,9251.4,10546.6,7025,7025,3111.51,3111.51
04-02-2021,14,13:15 - 13:30,8985.9,11583.5,7074.74,7074.74,2999.48,2999.48
04-02-2021,14,13:30 - 13:45,9006.7,12077.3,7172.3,7172.3,2989.84,2989.84
04-02-2021,14,13:45 - 14:00,8881.1,12377.1,7155.2,7155.2,2824.68,2824.68
04-02-2021,15,14:00 - 14:15,9001.3,12844.5,7283.8,7283.8,2809.75,2809.75
04-02-2021,15,14:15 - 14:30,9049.3,13011.9,7331.8,7331.8,2809.28,2809.28
04-02-2021,15,14:30 - 14:45,9748.2,13557.3,7925.9,7925.9,2809.21,2809.21
04-02-2021,15,14:45 - 15:00,9898.3,13567.8,8125.1,8125.1,2773.7,2773.7
04-02-2021,16,15:00 - 15:15,10107,13375.2,8206.2,8206.2,2809.01,2809.01
04-02-2021,16,15:15 - 15:30,10059.5,13341.4,8187.2,8187.2,2773.33,2773.33
04-02-2021,16,15:30 - 15:45,10507.1,13294.6,8617.1,8617.1,2799.94,2799.94
04-02-2021,16,15:45 - 16:00,11064.4,13204.4,9163.5,9163.5,2809.88,2809.88
04-02-2021,17,16:00 - 16:15,11593.8,12476.7,9567.1,9567.1,3036.66,3036.66
04-02-2021,17,16:15 - 16:30,12135.3,12593.6,10108.19,10108.19,3050.82,3050.82
04-02-2021,17,16:30 - 16:45,12181.9,11817.6,9983.77,9983.77,3269.98,3269.98
04-02-2021,17,16:45 - 17:00,12302.3,11149.2,10011.63,10011.62,3499.18,3499.18
04-02-2021,18,17:00 - 17:15,11793.1,11025.3,9443.5,9443.5,3339.04,3339.04
04-02-2021,18,17:15 - 17:30,11636.9,10573.1,9280.8,9280.8,3369.5,3369.5
04-02-2021,18,17:30 - 17:45,11633.4,10261.3,9221.47,9221.48,3499.59,3499.59
04-02-2021,18,17:45 - 18:00,12302.1,10414.7,9573.43,9573.43,3821.49,3821.49
04-02-2021,19,18:00 - 18:15,12888.7,10984.9,10278.3,10278.3,4000.53,4000.53
04-02-2021,19,18:15 - 18:30,13328.4,11131.3,10500.14,10500.14,4469.28,4469.28
04-02-2021,19,18:30 - 18:45,13679.6,11182.8,10478.5,10478.5,5229.59,5229.59
04-02-2021,19,18:45 - 19:00,13833.5,11250.6,10587.6,10587.6,5250.39,5250.39
04-02-2021,20,19:00 - 19:15,13509,11473.6,10649.09,10649.08,4500.91,4500.91
04-02-2021,20,19:15 - 19:30,13647.1,11359.6,10566.3,10566.3,4660,4660
04-02-2021,20,19:30 - 19:45,12844.6,11125.2,10243.9,10243.9,4469.41,4469.41
04-02-2021,20,19:45 - 20:00,11995.1,11157.1,9790.8,9790.8,3969.14,3969.14
04-02-2021,21,20:00 - 20:15,11727.1,11730.1,9912.9,9912.9,3369.62,3369.62
04-02-2021,21,20:15 - 20:30,11152.1,11796.6,9341.3,9341.3,3270,3270
04-02-2021,21,20:30 - 20:45,10506.6,11914,8645.4,8645.41,3259.98,3259.98
04-02-2021,21,20:45 - 21:00,9546.9,11881,7732,7732,3132.5,3132.5
04-02-2021,22,21:00 - 21:15,9061.3,11885.5,6998.5,6998.5,3002.39,3002.39
04-02-2021,22,21:15 - 21:30,8581.6,12013.5,6687.6,6687.6,2997.45,2997.45
04-02-2021,22,21:30 - 21:45,8004.6,11764.5,6130.6,6130.6,2993.88,2993.88
